INFO | 2026-04-29 12:07:35 | autoreload | Watching for file changes with StatReloader
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/dinner.png?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/grilling-and-barbecue.png?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/salads.png?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/soups-and-stews.png?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/seasonal-and-festive?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/healthy-eating.png?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /static/images/categories/pasta-and-noodles.png?v=20260429e HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 304 0
INFO | 2026-04-30 23:25:25 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 304 0
INFO | 2026-04-30 23:27:45 | basehttp        | "GET /articles/ HTTP/1.1" 200 16829
INFO | 2026-04-30 23:27:58 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-04-30 23:49:59 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14206
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-04-30 23:50:00 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
WARNING | 2026-04-30 23:50:01 | log             | Not Found: /favicon.ico
WARNING | 2026-04-30 23:50:01 | basehttp        | "GET /favicon.ico HTTP/1.1" 404 179
INFO | 2026-04-30 23:50:14 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14206
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-04-30 23:50:15 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
WARNING | 2026-04-30 23:50:15 | log             | Not Found: /favicon.ico
WARNING | 2026-04-30 23:50:15 | basehttp        | "GET /favicon.ico HTTP/1.1" 404 179
INFO | 2026-04-30 23:50:49 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14206
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-04-30 23:50:49 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-04-30 23:50:50 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
WARNING | 2026-04-30 23:50:50 | log             | Not Found: /favicon.ico
WARNING | 2026-04-30 23:50:50 | basehttp        | "GET /favicon.ico HTTP/1.1" 404 179
INFO | 2026-04-30 23:52:28 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 304 0
WARNING | 2026-04-30 23:52:28 | log             | Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING | 2026-04-30 23:52:28 | basehttp        | "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 179
INFO | 2026-04-30 23:55:15 | autoreload      | Watching for file changes with StatReloader
INFO | 2026-04-30 23:55:31 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-04-30 23:55:31 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 304 0
INFO | 2026-04-30 23:55:58 | basehttp        | "GET /recipes/ HTTP/1.1" 200 47733
INFO | 2026-04-30 23:56:09 | basehttp        | "GET /articles/ HTTP/1.1" 200 16829
INFO | 2026-04-30 23:58:40 | autoreload      | Watching for file changes with StatReloader
INFO | 2026-04-30 23:58:57 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-04-30 23:58:57 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-04-30 23:58:57 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14206
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-04-30 23:58:58 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
WARNING | 2026-04-30 23:58:59 | log             | Not Found: /favicon.ico
WARNING | 2026-04-30 23:58:59 | basehttp        | "GET /favicon.ico HTTP/1.1" 404 179
INFO | 2026-04-30 23:59:31 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:05:36 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:05:37 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 304 0
WARNING | 2026-05-01 00:05:37 | log             | Not Found: /favicon.ico
WARNING | 2026-05-01 00:05:37 | basehttp        | "GET /favicon.ico HTTP/1.1" 404 179
INFO | 2026-05-01 00:11:44 | autoreload      | Watching for file changes with StatReloader
INFO | 2026-05-01 00:11:51 | basehttp        | "GET / HTTP/1.1" 200 32792
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14206
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:11:51 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:11:52 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:11:52 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:11:52 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:11:55 | basehttp        | "GET /accounts/login/ HTTP/1.1" 200 12392
INFO | 2026-05-01 00:11:55 | basehttp        | "GET /static/css/auth.css?v=20260428a HTTP/1.1" 200 1675
INFO | 2026-05-01 00:11:59 | basehttp        | "POST /accounts/login/ HTTP/1.1" 302 0
INFO | 2026-05-01 00:11:59 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:11:59 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:12:38 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:12:42 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:12:48 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14261
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:12:48 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:13:34 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:13:34 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14247
INFO | 2026-05-01 00:13:53 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:13:53 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14261
INFO | 2026-05-01 00:16:00 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:16:00 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14280
INFO | 2026-05-01 00:16:02 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14280
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:16:03 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:17:29 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:17:30 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14287
INFO | 2026-05-01 00:17:32 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14287
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:17:32 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:18:54 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:18:54 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14385
INFO | 2026-05-01 00:22:54 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14136
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:22:54 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:23:53 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14203
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:23:53 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:25:00 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14176
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/css/god_mode.css HTTP/1.1" 200 3210
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/css/footer.css HTTP/1.1" 200 1927
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /media/recipes/GreenBear/Cottage%20Pie/cover.png HTTP/1.1" 200 697066
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /media/articles/How%20to%20Make%20Perfect%20Irish%20Potato%20Soup/cover.png HTTP/1.1" 200 533390
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /static/images/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:25:00 | basehttp        | "GET /media/recipes/GreenBear/IRISH%20STEW/cover.png HTTP/1.1" 200 1547642
INFO | 2026-05-01 00:27:25 | basehttp        | "GET / HTTP/1.1" 200 35921
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /static/css/base.css?v=20260430x HTTP/1.1" 200 19599
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /static/css/header.css?v=20260430l HTTP/1.1" 200 14280
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /static/images/logo-culineire-header-round.png HTTP/1.1" 200 931418
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /static/js/main.js?v=20260430l HTTP/1.1" 200 6439
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /static/images/hero.jpg HTTP/1.1" 200 2758257
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /static/css/content_cards.css HTTP/1.1" 200 23229
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /media/recipes/GreenBear/Farmhouse%20Farls/cover.png HTTP/1.1" 200 2316746
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /media/authors/greenbear.png HTTP/1.1" 200 1362255
INFO | 2026-05-01 00:27:25 | basehttp        | "GET /media/recipes/GreenBear/Classic%20Irish%20Boxty/cover.png HTTP/1.1" 200 2489208
